scan_id,file_name,relative_path,parent_folder,suffix,num_dimensions,shape,shape_x,shape_y,shape_z,spacing,spacing_x,spacing_y,spacing_z,fov_x_mm,fov_y_mm,fov_z_mm,num_voxels,dtype,min_intensity,max_intensity,mean_intensity,std_intensity,median_intensity,p01_intensity,p05_intensity,p95_intensity,p99_intensity,nonzero_fraction,error
012_012-5,012_012-5.nii.gz,012_012-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,906.0,66.49791717529297,124.0655517578125,7.0,0.0,0.0,367.0,537.0,0.8117879975320311,
013_013-0,013_013-0.nii.gz,013_013-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,653.0,47.25506591796875,88.06963348388672,4.0,0.0,0.0,270.0,370.0,0.7442248871035497,
013_013-1,013_013-1.nii.gz,013_013-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1309.0,47.685489654541016,102.90433502197266,4.0,0.0,0.0,245.0,524.0,0.7784484286389414,
013_013-2,013_013-2.nii.gz,013_013-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1529.0,48.09638595581055,97.8537368774414,4.0,0.0,0.0,258.0,457.0,0.7726541167821886,
013_013-3,013_013-3.nii.gz,013_013-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1190.0,44.896263122558594,98.1364974975586,4.0,0.0,0.0,227.0,511.0,0.7756965776622559,
013_013-4,013_013-4.nii.gz,013_013-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1602.0,47.78898239135742,93.13931274414062,4.0,0.0,0.0,267.0,415.0,0.7665422836588952,
013_013-5,013_013-5.nii.gz,013_013-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1153.0,46.1595573425293,98.2685775756836,4.0,0.0,0.0,246.0,488.0,0.7815798282923756,
014_014-0,014_014-0.nii.gz,014_014-0.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037729740142822, 1.5037540197372437, 3.0)",1.5037729740142822,1.5037540197372437,3.0,400.0036110877991,399.9985692501068,432.0,10188864,float64,0.0,730.0,41.066009521484375,74.33702850341797,5.0,0.0,0.0,210.0,338.0,0.8202269654399156,
014_014-1,014_014-1.nii.gz,014_014-1.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037540197372437, 1.5037540197372437, 3.0)",1.5037540197372437,1.5037540197372437,3.0,399.9985692501068,399.9985692501068,432.0,10188864,float64,0.0,641.0,39.75324249267578,70.79308319091797,5.0,0.0,0.0,208.0,312.0,0.8413355993366876,
014_014-2,014_014-2.nii.gz,014_014-2.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037729740142822, 1.5037540197372437, 3.0)",1.5037729740142822,1.5037540197372437,3.0,400.0036110877991,399.9985692501068,432.0,10188864,float64,0.0,959.0,44.83317184448242,80.21881103515625,5.0,0.0,0.0,237.0,355.0,0.8447624779366963,
014_014-3,014_014-3.nii.gz,014_014-3.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037540197372437, 1.5037540197372437, 3.0)",1.5037540197372437,1.5037540197372437,3.0,399.9985692501068,399.9985692501068,432.0,10188864,float64,0.0,791.0,44.87557601928711,78.28083801269531,5.0,0.0,0.0,234.0,335.0,0.8335474887092418,
014_014-4,014_014-4.nii.gz,014_014-4.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037540197372437, 1.5037540197372437, 3.0)",1.5037540197372437,1.5037540197372437,3.0,399.9985692501068,399.9985692501068,432.0,10188864,float64,0.0,843.0,42.75851821899414,73.83531188964844,6.0,0.0,0.0,223.0,309.0,0.8405849759109554,
014_014-5,014_014-5.nii.gz,014_014-5.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037540197372437, 1.5037540197372437, 3.0)",1.5037540197372437,1.5037540197372437,3.0,399.9985692501068,399.9985692501068,432.0,10188864,float64,0.0,777.0,43.641090393066406,74.84667205810547,5.0,0.0,0.0,223.0,315.0,0.831838564142185,
015_015-0,015_015-0.nii.gz,015_015-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,661.0,32.97990417480469,59.214691162109375,4.0,0.0,0.0,163.0,269.0,0.7471642971539593,
015_015-1,015_015-1.nii.gz,015_015-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,505.0,33.1618537902832,60.4785041809082,3.0,0.0,0.0,169.0,273.0,0.7030731463978156,
015_015-2,015_015-2.nii.gz,015_015-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,470.0,31.397857666015625,56.922420501708984,4.0,0.0,0.0,159.0,258.0,0.735583549936988,
015_015-3,015_015-3.nii.gz,015_015-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,463.0,30.708683013916016,55.026126861572266,4.0,0.0,0.0,153.0,249.0,0.6929374081075405,
015_015-4,015_015-4.nii.gz,015_015-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,969.0,37.814510345458984,67.95779418945312,5.0,0.0,0.0,186.0,310.0,0.7476567422810334,
015_015-5,015_015-5.nii.gz,015_015-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,634.0,37.31459426879883,66.32845306396484,5.0,0.0,0.0,184.0,301.0,0.7382679584120982,
016_016-0,016_016-0.nii.gz,016_016-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,779.0,56.952571868896484,91.42880249023438,5.0,0.0,0.0,277.0,356.0,0.7739378216236085,
016_016-1,016_016-1.nii.gz,016_016-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304019689559937, 1.6304399967193604, 3.0)",1.6304019689559937,1.6304399967193604,3.0,449.99094343185425,450.00143909454346,240.0,6094080,float64,0.0,2344.0,80.94264221191406,132.67591857910156,12.0,0.0,0.0,388.0,584.0,0.8256407858118042,
016_016-2,016_016-2.nii.gz,016_016-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,1638.0,73.00238800048828,120.93439483642578,9.0,0.0,0.0,355.0,516.0,0.8144761801617307,
016_016-3,016_016-3.nii.gz,016_016-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304210424423218, 3.0)",1.6304210424423218,1.6304210424423218,3.0,449.9962077140808,449.9962077140808,240.0,6094080,float64,0.0,2237.0,58.35725021362305,95.20437622070312,6.0,0.0,0.0,284.0,383.0,0.7752336693971854,
016_016-5,016_016-5.nii.gz,016_016-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,825.0,55.304447174072266,93.79959869384766,5.0,0.0,0.0,284.0,384.0,0.7622980006826297,
017_017-0,017_017-0.nii.gz,017_017-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,985.0,64.4884033203125,122.34512329101562,6.0,0.0,0.0,362.0,537.0,0.7995520242596094,
017_017-1,017_017-1.nii.gz,017_017-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304019689559937, 1.6304210424423218, 3.0)",1.6304019689559937,1.6304210424423218,3.0,449.99094343185425,449.9962077140808,240.0,6094080,float64,0.0,677.0,56.66447830200195,107.31482696533203,5.0,0.0,0.0,338.0,452.0,0.792804820415879,
017_017-2,017_017-2.nii.gz,017_017-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,742.0,62.98974609375,119.19927978515625,6.0,0.0,0.0,372.0,509.0,0.7883929977945809,
017_017-3,017_017-3.nii.gz,017_017-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,686.0,58.088260650634766,110.7516860961914,5.0,0.0,0.0,348.0,464.0,0.7745758178428902,
017_017-4,017_017-4.nii.gz,017_017-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,847.0,62.072635650634766,116.04439544677734,5.0,0.0,0.0,358.0,488.0,0.7854379988447805,
017_017-5,017_017-5.nii.gz,017_017-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,812.0,60.80392837524414,114.41851043701172,5.0,0.0,0.0,354.0,479.0,0.7739227250052509,
018_018-0,018_018-0.nii.gz,018_018-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,1359.0,75.00070190429688,118.94982147216797,10.0,0.0,0.0,342.0,517.0,0.817560156742281,
018_018-1,018_018-1.nii.gz,018_018-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,1615.0,70.69709777832031,112.58863067626953,7.0,0.0,0.0,335.0,464.0,0.8048793255093468,
018_018-2,018_018-2.nii.gz,018_018-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1234.0,73.84291076660156,116.51522064208984,8.0,0.0,0.0,341.0,490.0,0.8123746324301617,
018_018-3,018_018-3.nii.gz,018_018-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1447.0,68.60063171386719,107.8946533203125,8.0,0.0,0.0,314.0,458.0,0.806630861426171,
018_018-4,018_018-4.nii.gz,018_018-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1226.0,67.69368743896484,108.69856262207031,8.0,0.0,0.0,324.0,461.0,0.8100015096618357,
018_018-5,018_018-5.nii.gz,018_018-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,840.0,65.86097717285156,102.6775131225586,10.0,0.0,0.0,302.0,438.0,0.8147548112266331,
019_019-0,019_019-0.nii.gz,019_019-0.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037540197372437, 1.5037729740142822, 3.0)",1.5037540197372437,1.5037729740142822,3.0,399.9985692501068,400.0036110877991,432.0,10188864,float64,0.0,754.0,39.70438003540039,75.09741973876953,4.0,0.0,0.0,200.0,357.0,0.8012629278396493,
019_019-1,019_019-1.nii.gz,019_019-1.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037540197372437, 1.5037540197372437, 3.0)",1.5037540197372437,1.5037540197372437,3.0,399.9985692501068,399.9985692501068,432.0,10188864,float64,0.0,696.0,37.42681121826172,72.66551971435547,5.0,0.0,0.0,197.0,349.0,0.8027519063950603,
019_019-2,019_019-2.nii.gz,019_019-2.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037540197372437, 1.5037540197372437, 3.0)",1.5037540197372437,1.5037540197372437,3.0,399.9985692501068,399.9985692501068,432.0,10188864,float64,0.0,671.0,35.84307098388672,67.96827697753906,6.0,0.0,0.0,186.0,326.0,0.809511050495914,
019_019-3,019_019-3.nii.gz,019_019-3.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037540197372437, 1.5037540197372437, 3.0)",1.5037540197372437,1.5037540197372437,3.0,399.9985692501068,399.9985692501068,432.0,10188864,float64,0.0,709.0,39.80769729614258,74.9189224243164,5.0,0.0,0.0,208.0,347.0,0.7800621345029239,
019_019-4,019_019-4.nii.gz,019_019-4.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037540197372437, 1.5037729740142822, 3.0)",1.5037540197372437,1.5037729740142822,3.0,399.9985692501068,400.0036110877991,432.0,10188864,float64,0.0,740.0,38.25847244262695,71.89019012451172,4.0,0.0,0.0,197.0,335.0,0.8000076357874637,
019_019-5,019_019-5.nii.gz,019_019-5.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037540197372437, 1.5037540197372437, 3.0)",1.5037540197372437,1.5037540197372437,3.0,399.9985692501068,399.9985692501068,432.0,10188864,float64,0.0,656.0,36.44141387939453,68.79093933105469,4.0,0.0,0.0,196.0,313.0,0.786331920810799,
020_020-0,020_020-0.nii.gz,020_020-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,729.0,65.04629516601562,106.16014099121094,7.0,0.0,0.0,319.0,431.0,0.7901210683154799,
020_020-1,020_020-1.nii.gz,020_020-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,711.0,53.730255126953125,91.09259033203125,6.0,0.0,0.0,275.0,383.0,0.7664623700378072,
020_020-2,020_020-2.nii.gz,020_020-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,973.0,56.678653717041016,94.38155364990234,6.0,0.0,0.0,286.0,388.0,0.7718725385948331,
020_020-3,020_020-3.nii.gz,020_020-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304210424423218, 3.0)",1.6304399967193604,1.6304210424423218,3.0,450.00143909454346,449.9962077140808,240.0,6094080,float64,0.0,949.0,59.57645797729492,97.82703399658203,7.0,0.0,0.0,298.0,403.0,0.7827094491703424,
020_020-4,020_020-4.nii.gz,020_020-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,771.0,61.10481643676758,103.24756622314453,6.0,0.0,0.0,314.0,421.0,0.7641816320100819,
020_020-5,020_020-5.nii.gz,020_020-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304210424423218, 3.0)",1.6304210424423218,1.6304210424423218,3.0,449.9962077140808,449.9962077140808,240.0,6094080,float64,0.0,687.0,54.888824462890625,93.53630828857422,7.0,0.0,0.0,287.0,399.0,0.775734811489183,
021_021-0,021_021-0.nii.gz,021_021-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,829.0,46.53776550292969,69.5324478149414,7.0,0.0,0.0,205.0,277.0,0.7901102381327452,
021_021-1,021_021-1.nii.gz,021_021-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,761.0,40.520484924316406,67.77827453613281,5.0,0.0,0.0,187.0,303.0,0.7560173151648814,
021_021-2,021_021-2.nii.gz,021_021-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,770.0,39.05625915527344,60.18971633911133,6.0,0.0,0.0,174.0,247.0,0.7613641435622769,
021_021-3,021_021-3.nii.gz,021_021-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,674.0,39.02952575683594,61.983917236328125,5.0,0.0,0.0,176.0,257.0,0.7612771739130435,
021_021-4,021_021-4.nii.gz,021_021-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1101.0,44.225215911865234,67.58727264404297,7.0,0.0,0.0,196.0,276.0,0.7876245471014492,
021_021-5,021_021-5.nii.gz,021_021-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,650.0,40.26786804199219,65.01435852050781,6.0,0.0,0.0,180.0,286.0,0.7803182760974585,
022_022-0,022_022-0.nii.gz,022_022-0.nii.gz,Training-nifti,.nii.gz,3,"(266, 266, 144)",266,266,144,"(1.5037540197372437, 1.5037540197372437, 3.0)",1.5037540197372437,1.5037540197372437,3.0,399.9985692501068,399.9985692501068,432.0,10188864,float64,0.0,915.0,40.090518951416016,79.0477523803711,4.0,0.0,0.0,219.0,366.0,0.7197972217511197,
022_022-1,022_022-1.nii.gz,022_022-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,982.0,56.47958755493164,100.52363586425781,6.0,0.0,0.0,291.0,440.0,0.7684457703213611,
022_022-2,022_022-2.nii.gz,022_022-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304019689559937, 1.6304399967193604, 3.0)",1.6304019689559937,1.6304399967193604,3.0,449.99094343185425,450.00143909454346,240.0,6094080,float64,0.0,1017.0,48.664188385009766,89.7921371459961,4.0,0.0,0.0,267.0,387.0,0.7593405403276623,
022_022-3,022_022-3.nii.gz,022_022-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1466.0,57.05358123779297,102.55498504638672,5.0,0.0,0.0,297.0,449.0,0.7800508034026465,
022_022-4,022_022-4.nii.gz,022_022-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,905.0,48.86375045776367,92.20535278320312,4.0,0.0,0.0,277.0,399.0,0.7605443315479942,
022_022-5,022_022-5.nii.gz,022_022-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1124.0,48.279380798339844,91.656494140625,4.0,0.0,0.0,276.0,394.0,0.7503698671497585,
023_023-0,023_023-0.nii.gz,023_023-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,737.0,40.51366424560547,79.98856353759766,4.0,0.0,0.0,210.0,367.0,0.7831200115521949,
023_023-1,023_023-1.nii.gz,023_023-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,779.0,44.169639587402344,87.35653686523438,4.0,0.0,0.0,244.0,397.0,0.7873035798676749,
023_023-2,023_023-2.nii.gz,023_023-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,690.0,41.192867279052734,81.88253784179688,4.0,0.0,0.0,221.0,384.0,0.7797623267170762,
023_023-3,023_023-3.nii.gz,023_023-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,691.0,40.54747772216797,80.7834243774414,4.0,0.0,0.0,226.0,370.0,0.7574040708359588,
023_023-4,023_023-4.nii.gz,023_023-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,616.0,37.04493713378906,74.83329010009766,4.0,0.0,0.0,203.0,348.0,0.7593948553350136,
023_023-5,023_023-5.nii.gz,023_023-5.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,758.0,39.9809455871582,80.72319030761719,4.0,0.0,0.0,220.0,371.0,0.7752379358328082,
024_024-0,024_024-0.nii.gz,024_024-0.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1285.0,51.163002014160156,92.82356262207031,6.0,0.0,0.0,258.0,402.0,0.801387083858433,
024_024-1,024_024-1.nii.gz,024_024-1.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1746.0,52.60251998901367,94.65808868408203,6.0,0.0,0.0,261.0,414.0,0.7978996009241756,
024_024-2,024_024-2.nii.gz,024_024-2.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,1035.0,51.77845001220703,92.90957641601562,7.0,0.0,0.0,258.0,408.0,0.8115679479101029,
024_024-3,024_024-3.nii.gz,024_024-3.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304399967193604, 1.6304399967193604, 3.0)",1.6304399967193604,1.6304399967193604,3.0,450.00143909454346,450.00143909454346,240.0,6094080,float64,0.0,968.0,51.785518646240234,93.2698974609375,5.0,0.0,0.0,255.0,409.0,0.7937032333018273,
024_024-4,024_024-4.nii.gz,024_024-4.nii.gz,Training-nifti,.nii.gz,3,"(276, 276, 80)",276,276,80,"(1.6304210424423218, 1.6304399967193604, 3.0)",1.6304210424423218,1.6304399967193604,3.0,449.9962077140808,450.00143909454346,240.0,6094080,float64,0.0,1648.0,56.539695739746094,103.8080062866211,8.0,0.0,0.0,276.0,486.0,0.8213349677063642,
